seq,frame,method,level,bitrate,psnr,ms_ssim,detections,enc_time,dec_time,cpu_ram_mb,gpu_vram_mb,vmaf
Bosphorus,49,bmshj2018_factorized,3,0.15776234567901234,36.06796496921394,0.9630931615829468,2,0.4261186122894287,0.39638829231262207,1762.177024,246.870016,
Bosphorus,49,bmshj2018_factorized,4,0.22524691358024693,37.75152916072144,0.9738050699234009,3,0.24252104759216309,0.29278111457824707,1749.458944,246.870016,
Bosphorus,49,bmshj2018_hyperprior,3,0.1095679012345679,36.103994792431955,0.9593985080718994,2,0.3353462219238281,0.3965885639190674,1762.070528,246.771712,
Bosphorus,49,bmshj2018_hyperprior,4,0.15316358024691357,37.59152332000453,0.9716541767120361,4,0.3059835433959961,0.3330221176147461,1749.385216,246.771712,
Bosphorus,49,mbt2018_mean,3,0.09197530864197531,36.18971307159722,0.9598342776298523,2,2.1456096172332764,0.40033936500549316,1762.103296,246.870016,
Bosphorus,49,mbt2018_mean,4,0.1324537037037037,37.63522890514266,0.9715308547019958,3,0.3109316825866699,0.343059778213501,1749.491712,246.771712,
Bosphorus,50,bmshj2018_factorized,3,0.1579783950617284,36.068363668536264,0.963211715221405,3,0.4157099723815918,0.39589524269104004,1755.79136,246.870016,
Bosphorus,50,bmshj2018_factorized,4,0.22516975308641976,37.745450894180244,0.9738055467605591,2,0.25420117378234863,0.2920081615447998,1755.553792,246.870016,
Bosphorus,50,bmshj2018_hyperprior,3,0.10983024691358025,36.112141945420596,0.9596841335296631,3,0.2642176151275635,0.32370543479919434,1771.413504,246.771712,
Bosphorus,50,bmshj2018_hyperprior,4,0.15271604938271605,37.59121808275377,0.9717206954956055,4,0.25908517837524414,0.3225882053375244,1755.516928,246.771712,
Bosphorus,50,mbt2018_mean,3,0.09205246913580246,36.2023520402587,0.9600657224655151,2,0.2682368755340576,0.3156287670135498,1771.37664,246.870016,
Bosphorus,50,mbt2018_mean,4,0.13185185185185186,37.638987016126435,0.9714955687522888,4,0.260784387588501,0.3255319595336914,1755.496448,246.771712,
Bosphorus,51,bmshj2018_factorized,3,0.1578395061728395,36.07559004454031,0.9632884860038757,2,0.4203524589538574,0.32959675788879395,1762.271232,246.870016,
Bosphorus,51,bmshj2018_factorized,4,0.22498456790123456,37.76646021535655,0.9738578796386719,2,0.2574000358581543,0.29147791862487793,1749.639168,246.870016,
Bosphorus,51,bmshj2018_hyperprior,3,0.10944444444444444,36.14411771981317,0.959736704826355,3,0.30487704277038574,0.3902161121368408,1762.24256,246.771712,
Bosphorus,51,bmshj2018_hyperprior,4,0.1523456790123457,37.598972165429004,0.971651554107666,2,0.2918989658355713,0.3347909450531006,1749.52448,246.771712,
Bosphorus,51,mbt2018_mean,3,0.09166666666666666,36.22296774854497,0.9600441455841064,2,0.3018307685852051,0.36916017532348633,1762.24256,246.870016,
Bosphorus,51,mbt2018_mean,4,0.13131172839506172,37.64570476782902,0.9714547991752625,3,0.29049229621887207,0.3420860767364502,1749.630976,246.771712,
Bosphorus,52,bmshj2018_factorized,3,0.15762345679012346,36.07174641777455,0.9633001089096069,2,0.380810022354126,0.3228874206542969,1755.930624,246.870016,
Bosphorus,52,bmshj2018_factorized,4,0.22498456790123456,37.78431642030303,0.9738588333129883,2,0.2384326457977295,0.2995600700378418,1755.68896,246.870016,
Bosphorus,52,bmshj2018_hyperprior,3,0.10958333333333334,36.156194924345414,0.9597901701927185,2,0.2745687961578369,0.3360593318939209,1771.548672,246.771712,
Bosphorus,52,bmshj2018_hyperprior,4,0.15219135802469136,37.61638111307831,0.9717695713043213,2,0.27904295921325684,0.3574025630950928,1755.656192,246.771712,
Bosphorus,52,mbt2018_mean,3,0.09186728395061729,36.233795356602954,0.9601806402206421,2,0.3315129280090332,0.3500940799713135,1771.515904,246.870016,
Bosphorus,52,mbt2018_mean,4,0.13135802469135802,37.653392261445155,0.9715167880058289,3,0.31035518646240234,0.36386752128601074,1755.656192,246.771712,
Bosphorus,53,bmshj2018_factorized,3,0.15765432098765433,36.08921494685133,0.963147759437561,2,0.42926621437072754,0.3253154754638672,1762.189312,246.870016,
Bosphorus,53,bmshj2018_factorized,4,0.22484567901234567,37.778129227609654,0.9739264249801636,3,0.24187469482421875,0.2903711795806885,1749.504,246.870016,
Bosphorus,53,bmshj2018_hyperprior,3,0.10942901234567902,36.131312318330174,0.9595748782157898,3,0.29862141609191895,0.3728206157684326,1762.115584,246.771712,
Bosphorus,53,bmshj2018_hyperprior,4,0.15222222222222223,37.6215952132993,0.9716758728027344,3,0.28757143020629883,0.33034443855285645,1749.397504,246.771712,
Bosphorus,53,mbt2018_mean,3,0.09148148148148148,36.22009850874952,0.9599124193191528,3,0.2951853275299072,0.36933374404907227,1762.009088,246.870016,
Bosphorus,53,mbt2018_mean,4,0.13117283950617284,37.66288289865584,0.9714710116386414,3,0.2834172248840332,0.3323855400085449,1749.397504,246.771712,
Bosphorus,54,bmshj2018_factorized,3,0.15780864197530864,36.085310496192264,0.9632619619369507,2,0.38078737258911133,0.30788278579711914,1755.828224,246.870016,
Bosphorus,54,bmshj2018_factorized,4,0.2246604938271605,37.775662572424885,0.9737495183944702,3,0.23727059364318848,0.29505467414855957,1755.611136,246.870016,
Bosphorus,54,bmshj2018_hyperprior,3,0.10964506172839507,36.15068620373077,0.9595915675163269,3,0.2705504894256592,0.32988476753234863,1771.470848,246.771712,
Bosphorus,54,bmshj2018_hyperprior,4,0.15212962962962964,37.6098940572545,0.9716364741325378,3,0.2667827606201172,0.33386993408203125,1755.611136,246.771712,
Bosphorus,54,mbt2018_mean,3,0.09162037037037037,36.214524572993376,0.9598903656005859,2,0.2760655879974365,0.3399357795715332,1771.470848,246.870016,
Bosphorus,54,mbt2018_mean,4,0.1314506172839506,37.659906688093,0.9714812636375427,3,0.30501437187194824,0.33817529678344727,1755.611136,246.771712,
Bosphorus,55,bmshj2018_factorized,3,0.1578858024691358,36.09120934198004,0.963117778301239,3,0.4194488525390625,0.39051222801208496,1762.11968,246.870016,
Bosphorus,55,bmshj2018_factorized,4,0.22523148148148148,37.77913075914587,0.9739346504211426,3,0.2528085708618164,0.30777525901794434,1749.4016,246.870016,
Bosphorus,55,bmshj2018_hyperprior,3,0.10973765432098766,36.118910956209774,0.9593924880027771,3,0.2999386787414551,0.3836085796356201,1762.013184,246.771712,
Bosphorus,55,bmshj2018_hyperprior,4,0.15276234567901234,37.61056113786333,0.9717414379119873,3,0.3039228916168213,0.3684813976287842,1749.4016,246.771712,
Bosphorus,55,mbt2018_mean,3,0.09194444444444444,36.20365466599675,0.9598801136016846,3,0.372180700302124,0.3874051570892334,1762.11968,246.870016,
Bosphorus,55,mbt2018_mean,4,0.1321141975308642,37.65047405378692,0.9714967608451843,3,0.3028428554534912,0.3376328945159912,1749.508096,246.771712,
Bosphorus,56,bmshj2018_factorized,3,0.15782407407407406,36.097839759219845,0.9632233381271362,2,0.403637170791626,0.4008066654205322,1755.680768,246.870016,
Bosphorus,56,bmshj2018_factorized,4,0.225,37.76972176274175,0.9739262461662292,2,0.24172258377075195,0.2807655334472656,1755.46368,246.870016,
Bosphorus,56,bmshj2018_hyperprior,3,0.10998456790123456,36.13462275984351,0.9595648646354675,3,0.2634880542755127,0.3158891201019287,1771.323392,246.771712,
Bosphorus,56,bmshj2018_hyperprior,4,0.15307098765432098,37.61222308802808,0.9718357920646667,3,0.26946020126342773,0.32088422775268555,1755.496448,246.771712,
Bosphorus,56,mbt2018_mean,3,0.09195987654320988,36.17818539411114,0.9598910212516785,2,0.2664763927459717,0.3149294853210449,1771.35616,246.870016,
Bosphorus,56,mbt2018_mean,4,0.13225308641975309,37.637768556565206,0.9715662002563477,3,0.2685837745666504,0.3153417110443115,1755.435008,246.771712,
Bosphorus,57,bmshj2018_factorized,3,0.1574537037037037,36.086472993197034,0.963273286819458,2,0.4230835437774658,0.32375526428222656,1762.074624,246.870016,
Bosphorus,57,bmshj2018_factorized,4,0.22473765432098766,37.79003027790865,0.9739301204681396,2,0.22641253471374512,0.28333115577697754,1749.356544,246.870016,
Bosphorus,57,bmshj2018_hyperprior,3,0.1099537037037037,36.14728463563112,0.9596680402755737,3,0.2911863327026367,0.3611605167388916,1761.968128,246.771712,
Bosphorus,57,bmshj2018_hyperprior,4,0.1523611111111111,37.61667863232335,0.9717893600463867,2,0.2890512943267822,0.32560062408447266,1749.393408,246.771712,
Bosphorus,57,mbt2018_mean,3,0.09180555555555556,36.20950165135801,0.9599286913871765,2,0.2939188480377197,0.3624718189239502,1762.025472,246.870016,
Bosphorus,57,mbt2018_mean,4,0.13166666666666665,37.64548867444751,0.9715296030044556,4,0.28705334663391113,0.3333399295806885,1749.393408,246.771712,
Bosphorus,58,bmshj2018_factorized,3,0.15780864197530864,36.09299798664038,0.963343620300293,2,0.4088315963745117,0.37958312034606934,1755.979776,246.870016,
Bosphorus,58,bmshj2018_factorized,4,0.22481481481481483,37.80317533118911,0.9740307331085205,2,0.24388575553894043,0.29377007484436035,1755.762688,246.870016,
Bosphorus,58,bmshj2018_hyperprior,3,0.10981481481481481,36.14150984480682,0.9596323370933533,3,0.27901601791381836,0.34761548042297363,1771.6224,246.771712,
Bosphorus,58,bmshj2018_hyperprior,4,0.15222222222222223,37.61711563926058,0.9718241691589355,2,0.28159213066101074,0.3509812355041504,1755.672576,246.771712,
Bosphorus,58,mbt2018_mean,3,0.09169753086419753,36.211739889263875,0.9600628614425659,3,0.2951071262359619,0.35665035247802734,1771.532288,246.870016,
Bosphorus,58,mbt2018_mean,4,0.13158950617283952,37.66548455748446,0.9717168807983398,3,0.2865614891052246,0.3601393699645996,1755.590656,246.771712,
Bosphorus,59,bmshj2018_factorized,3,0.15766975308641976,36.08791769458007,0.9633042216300964,2,0.4223768711090088,0.3183631896972656,1761.878016,246.870016,
Bosphorus,59,bmshj2018_factorized,4,0.22483024691358025,37.82190215760941,0.9741758108139038,2,0.23558926582336426,0.28436779975891113,1749.159936,246.870016,
Bosphorus,59,bmshj2018_hyperprior,3,0.10990740740740741,36.16342066984925,0.9597963094711304,2,0.28729724884033203,0.3676753044128418,1761.77152,246.771712,
Bosphorus,59,bmshj2018_hyperprior,4,0.1525462962962963,37.63015258853928,0.9717473387718201,2,0.28179097175598145,0.32898926734924316,1749.159936,246.771712,
Bosphorus,59,mbt2018_mean,3,0.09162037037037037,36.22653967028305,0.9601104259490967,2,0.3352088928222656,0.3546180725097656,1761.77152,246.870016,
Bosphorus,59,mbt2018_mean,4,0.1314043209876543,37.66073822831054,0.9715604782104492,2,0.28690004348754883,0.33245134353637695,1749.090304,246.771712,
Bosphorus,60,bmshj2018_factorized,3,0.15757716049382717,36.10987934953239,0.9632673263549805,2,0.37493133544921875,0.3783228397369385,1755.783168,246.870016,
Bosphorus,60,bmshj2018_factorized,4,0.22475308641975308,37.79841780365123,0.9740294218063354,2,0.2379472255706787,0.29508447647094727,1755.676672,246.870016,
Bosphorus,60,bmshj2018_hyperprior,3,0.10964506172839507,36.15702698741257,0.959587574005127,2,0.2708711624145508,0.31836962699890137,1771.536384,246.771712,
Bosphorus,60,bmshj2018_hyperprior,4,0.15199074074074073,37.63395212243626,0.9717913866043091,2,0.27073049545288086,0.32888293266296387,1755.656192,246.771712,
Bosphorus,60,mbt2018_mean,3,0.09194444444444444,36.23149344749278,0.9601197242736816,2,0.28548455238342285,0.3395218849182129,1771.515904,246.870016,
Bosphorus,60,mbt2018_mean,4,0.13123456790123456,37.67005535049323,0.9716099500656128,2,0.2713780403137207,0.3408348560333252,1755.656192,246.771712,
Bosphorus,61,bmshj2018_factorized,3,0.15765432098765433,36.12839335839803,0.9634463787078857,2,0.445706844329834,0.34050631523132324,1768.26368,246.870016,
Bosphorus,61,bmshj2018_factorized,4,0.22455246913580246,37.80178764087938,0.9740817546844482,2,0.23996853828430176,0.3159496784210205,1755.488256,246.870016,
Bosphorus,61,bmshj2018_hyperprior,3,0.10959876543209876,36.156489910283646,0.9598099589347839,2,0.32044196128845215,0.38748979568481445,1761.939456,246.771712,
Bosphorus,61,bmshj2018_hyperprior,4,0.15220679012345678,37.638617883278854,0.971843421459198,2,0.2864396572113037,2.3161706924438477,1749.254144,246.771712,
Bosphorus,61,mbt2018_mean,3,0.09171296296296297,36.21734569382747,0.9600833654403687,2,0.31107091903686523,0.3853919506072998,1761.865728,246.870016,
Bosphorus,61,mbt2018_mean,4,0.13157407407407407,37.668756096965915,0.971603512763977,2,0.2940819263458252,0.3426227569580078,1749.254144,246.771712,
Bosphorus,62,bmshj2018_factorized,3,0.1574074074074074,36.10467464184961,0.9632581472396851,2,0.3887171745300293,0.38122987747192383,1755.926528,246.870016,
Bosphorus,62,bmshj2018_factorized,4,0.2247222222222222,37.813782822504486,0.9740308523178101,2,0.24883532524108887,0.2867603302001953,1755.70944,246.870016,
Bosphorus,62,bmshj2018_hyperprior,3,0.10962962962962963,36.15887792124457,0.9596496820449829,1,0.2808554172515869,0.32665395736694336,1771.569152,246.771712,
Bosphorus,62,bmshj2018_hyperprior,4,0.15212962962962964,37.63929526242289,0.9718610048294067,2,0.27173519134521484,0.3324418067932129,1755.648,246.771712,
Bosphorus,62,mbt2018_mean,3,0.09189814814814815,36.22877397878958,0.9600617289543152,2,0.2754402160644531,0.33001255989074707,1771.507712,246.870016,
Bosphorus,62,mbt2018_mean,4,0.13166666666666665,37.67561593338236,0.9717205762863159,2,0.27058959007263184,0.3330056667327881,1755.660288,246.771712,
Bosphorus,63,bmshj2018_factorized,3,0.15762345679012346,36.10258131436438,0.9634546637535095,2,0.4228992462158203,0.38832879066467285,1762.340864,246.870016,
Bosphorus,63,bmshj2018_factorized,4,0.22436728395061728,37.79734407226972,0.9739831686019897,2,0.2698781490325928,0.29354095458984375,1749.659648,246.870016,
Bosphorus,63,bmshj2018_hyperprior,3,0.10947530864197531,36.186764063440165,0.9600895643234253,1,0.3092176914215088,0.36312031745910645,1762.271232,246.771712,
Bosphorus,63,bmshj2018_hyperprior,4,0.15200617283950618,37.636934066830065,0.9719268679618835,2,0.29717397689819336,0.3357377052307129,1749.659648,246.771712,
Bosphorus,63,mbt2018_mean,3,0.09169753086419753,36.24384784554652,0.9600794315338135,2,0.29703545570373535,0.3687300682067871,1762.271232,246.870016,
Bosphorus,63,mbt2018_mean,4,0.13117283950617284,37.686793378338216,0.9717429876327515,2,0.289287805557251,0.345226526260376,1749.553152,246.771712,
Bosphorus,64,bmshj2018_factorized,3,0.15765432098765433,36.13666434521686,0.9635352492332458,2,0.41132330894470215,0.3245241641998291,1755.83232,246.870016,
Bosphorus,64,bmshj2018_factorized,4,0.22447530864197532,37.81532147770746,0.9739785194396973,2,0.23988842964172363,0.33167457580566406,1755.615232,246.870016,
Bosphorus,64,bmshj2018_hyperprior,3,0.10930555555555556,36.176466398827564,0.9600191116333008,2,0.2775132656097412,0.3496077060699463,1771.474944,246.771712,
Bosphorus,64,bmshj2018_hyperprior,4,0.1520679012345679,37.65970094794491,0.9720197916030884,1,0.3110976219177246,0.3417184352874756,1755.533312,246.771712,
Bosphorus,64,mbt2018_mean,3,0.09191358024691358,36.24700046775266,0.96016526222229,2,0.2796015739440918,0.3454556465148926,1771.393024,246.870016,
Bosphorus,64,mbt2018_mean,4,0.13154320987654322,37.6969099383133,0.9717888236045837,2,0.2762317657470703,0.3336169719696045,1755.553792,246.771712,
Bosphorus,65,bmshj2018_factorized,3,0.15763888888888888,36.14750353266236,0.9634885787963867,1,0.3716471195220947,0.32374048233032227,1762.217984,246.870016,
Bosphorus,65,bmshj2018_factorized,4,0.22430555555555556,37.82271860153117,0.974014937877655,1,0.2374720573425293,0.28975939750671387,1749.499904,246.870016,
Bosphorus,65,bmshj2018_hyperprior,3,0.10930555555555556,36.183312085920114,0.9598878622055054,2,0.29456591606140137,0.365480899810791,1762.111488,246.771712,
Bosphorus,65,bmshj2018_hyperprior,4,0.15209876543209877,37.68370694297877,0.9721465110778809,1,0.2964298725128174,0.3254704475402832,1749.499904,246.771712,
Bosphorus,65,mbt2018_mean,3,0.09174382716049383,36.26499836050836,0.9603089690208435,2,0.3035087585449219,0.3695104122161865,1762.111488,246.870016,
Bosphorus,65,mbt2018_mean,4,0.13128086419753088,37.71857495514644,0.9719418287277222,2,0.29813146591186523,0.3342859745025635,1749.499904,246.771712,
Bosphorus,66,bmshj2018_factorized,3,0.157608024691358,36.1406971215338,0.9636024236679077,2,0.3984541893005371,0.32195615768432617,1755.72992,246.870016,
Bosphorus,66,bmshj2018_factorized,4,0.22444444444444445,37.800687557976495,0.9739682078361511,1,0.24437785148620605,0.2871854305267334,1755.537408,246.870016,
Bosphorus,66,bmshj2018_hyperprior,3,0.10921296296296296,36.17070137322068,0.9598223567008972,1,0.27890491485595703,0.32869625091552734,1771.39712,246.771712,
Bosphorus,66,bmshj2018_hyperprior,4,0.15175925925925926,37.62485030409076,0.9718403816223145,2,0.27263903617858887,0.3277106285095215,1755.615232,246.771712,
Bosphorus,66,mbt2018_mean,3,0.09162037037037037,36.25770802062058,0.9603874683380127,2,0.2898828983306885,0.3347024917602539,1771.474944,246.870016,
Bosphorus,66,mbt2018_mean,4,0.13111111111111112,37.68561892439132,0.9717710018157959,1,0.2821922302246094,0.331571102142334,1755.582464,246.771712,
Bosphorus,67,bmshj2018_factorized,3,0.15765432098765433,36.11078414320121,0.9634644389152527,2,0.4055802822113037,0.3326232433319092,1762.246656,246.870016,
Bosphorus,67,bmshj2018_factorized,4,0.22503086419753088,37.79838506633587,0.9740666151046753,2,0.24358248710632324,0.29164910316467285,1749.528576,246.870016,
Bosphorus,67,bmshj2018_hyperprior,3,0.10972222222222222,36.14419886726574,0.9598333835601807,2,0.296816349029541,0.38216161727905273,1762.14016,246.771712,
Bosphorus,67,bmshj2018_hyperprior,4,0.1525462962962963,37.645533509265114,0.9719521999359131,2,0.28540873527526855,0.34275174140930176,1749.434368,246.771712,
Bosphorus,67,mbt2018_mean,3,0.09195987654320988,36.258748023952315,0.9603912234306335,1,0.29910802841186523,0.38382983207702637,1762.045952,246.870016,
Bosphorus,67,mbt2018_mean,4,0.1317283950617284,37.67998662906077,0.9717649817466736,2,0.2902195453643799,0.33127403259277344,1749.434368,246.771712,
Bosphorus,68,bmshj2018_factorized,3,0.15799382716049382,36.11407664332813,0.9636169672012329,2,0.4084296226501465,0.31641197204589844,1755.844608,246.870016,
Bosphorus,68,bmshj2018_factorized,4,0.22521604938271605,37.80340627491695,0.9740797877311707,1,0.24732089042663574,0.282106876373291,1755.62752,246.870016,
Bosphorus,68,bmshj2018_hyperprior,3,0.11,36.17102613328902,0.959952712059021,1,0.2759230136871338,0.3525967597961426,1771.487232,246.771712,
Bosphorus,68,bmshj2018_hyperprior,4,0.15276234567901234,37.63181289576521,0.9719547033309937,2,0.2759878635406494,0.33580589294433594,1755.62752,246.771712,
Bosphorus,68,mbt2018_mean,3,0.09226851851851851,36.26024665410991,0.9605152010917664,1,0.3155672550201416,0.32555198669433594,1771.487232,246.870016,
Bosphorus,68,mbt2018_mean,4,0.13219135802469137,37.68141708489297,0.971832275390625,2,0.2734699249267578,0.32967305183410645,1755.62752,246.771712,
Bosphorus,69,bmshj2018_factorized,3,0.15820987654320987,36.11694360521823,0.9635900259017944,1,0.42624402046203613,0.32849669456481934,1762.230272,246.870016,
Bosphorus,69,bmshj2018_factorized,4,0.22501543209876543,37.79240969273991,0.9741085767745972,2,0.2287275791168213,0.28684425354003906,1749.54496,246.870016,
Bosphorus,69,bmshj2018_hyperprior,3,0.11015432098765432,36.16552131933106,0.9600092768669128,1,0.29368042945861816,0.3635091781616211,1762.156544,246.771712,
Bosphorus,69,bmshj2018_hyperprior,4,0.15280864197530863,37.64126415129107,0.9720121622085571,2,0.2905721664428711,0.3309776782989502,1749.438464,246.771712,
Bosphorus,69,mbt2018_mean,3,0.09239197530864197,36.25040910889368,0.9604921340942383,1,0.2968099117279053,0.3779904842376709,1762.050048,246.870016,
Bosphorus,69,mbt2018_mean,4,0.13186728395061728,37.673370281340134,0.9717683792114258,2,0.28925514221191406,0.34464263916015625,1749.438464,246.771712,
Bosphorus,70,bmshj2018_factorized,3,0.15794753086419752,36.11974418210715,0.963671863079071,3,0.35640478134155273,0.3440887928009033,1755.979776,246.870016,
Bosphorus,70,bmshj2018_factorized,4,0.22459876543209878,37.80274853681769,0.97412109375,3,0.2796802520751953,0.2997915744781494,1755.762688,246.870016,
Bosphorus,70,bmshj2018_hyperprior,3,0.10989197530864198,36.17350699181256,0.9600136280059814,3,0.27602601051330566,0.33358144760131836,1771.6224,246.771712,
Bosphorus,70,bmshj2018_hyperprior,4,0.15219135802469136,37.648389926535046,0.9719125032424927,3,0.31641530990600586,0.3337574005126953,1755.762688,246.771712,
Bosphorus,70,mbt2018_mean,3,0.09214506172839507,36.260266689204535,0.9603933095932007,3,0.285081148147583,0.34377002716064453,1771.6224,246.870016,
Bosphorus,70,mbt2018_mean,4,0.1316820987654321,37.6968017244157,0.9718624949455261,3,0.3095827102661133,0.3504829406738281,1755.762688,246.771712,
Bosphorus,71,bmshj2018_factorized,3,0.15766975308641976,36.13785989039655,0.9639184474945068,2,0.44114232063293457,0.3362295627593994,1762.189312,246.870016,
Bosphorus,71,bmshj2018_factorized,4,0.22425925925925927,37.819036823701595,0.974071204662323,3,0.2491452693939209,0.29822754859924316,1749.504,246.870016,
Bosphorus,71,bmshj2018_hyperprior,3,0.10973765432098766,36.20047511149038,0.96023029088974,2,0.293717622756958,0.3619563579559326,1762.115584,246.771712,
Bosphorus,71,bmshj2018_hyperprior,4,0.15209876543209877,37.66311646386113,0.9720659255981445,3,0.2871427536010742,0.3450465202331543,1749.504,246.771712,
Bosphorus,71,mbt2018_mean,3,0.09192901234567902,36.265703086288084,0.9605056047439575,3,0.2950704097747803,0.3749232292175293,1762.115584,246.870016,
Bosphorus,71,mbt2018_mean,4,0.13118827160493826,37.709788779625725,0.9719201326370239,3,0.29546523094177246,0.332294225692749,1749.471232,246.771712,
Bosphorus,72,bmshj2018_factorized,3,0.15765432098765433,36.147654762858195,0.9637452960014343,4,0.38317131996154785,0.38324546813964844,1755.881472,246.870016,
Bosphorus,72,bmshj2018_factorized,4,0.2243827160493827,37.84020194632015,0.9742288589477539,3,0.24665236473083496,0.29303693771362305,1755.664384,246.870016,
Bosphorus,72,bmshj2018_hyperprior,3,0.10958333333333334,36.197794739620896,0.9601334929466248,1,0.2829880714416504,0.33130478858947754,1771.524096,246.771712,
Bosphorus,72,bmshj2018_hyperprior,4,0.15177469135802468,37.67420181412801,0.9720832109451294,4,0.2715280055999756,0.33722925186157227,1755.664384,246.771712,
Bosphorus,72,mbt2018_mean,3,0.09175925925925926,36.270936075018554,0.9604077339172363,2,0.28116321563720703,0.33217525482177734,1771.524096,246.870016,
Bosphorus,72,mbt2018_mean,4,0.13089506172839507,37.704928984082116,0.971826434135437,4,0.27558183670043945,0.3299407958984375,1755.676672,246.771712,
Bosphorus,73,bmshj2018_factorized,3,0.157608024691358,36.14225382655253,0.9638118147850037,3,0.3923783302307129,0.3407280445098877,1762.189312,246.870016,
Bosphorus,73,bmshj2018_factorized,4,0.22439814814814815,37.8299469743729,0.9741732478141785,3,0.23469090461730957,0.30053257942199707,1749.450752,246.870016,
Bosphorus,73,bmshj2018_hyperprior,3,0.10984567901234568,36.20740496071848,0.9603058695793152,1,0.29634857177734375,0.3750288486480713,1762.062336,246.771712,
Bosphorus,73,bmshj2018_hyperprior,4,0.15223765432098765,37.680458579240266,0.9721759557723999,3,0.2947213649749756,2.1449387073516846,1749.364736,246.771712,
Bosphorus,73,mbt2018_mean,3,0.09175925925925926,36.268555786152,0.960555911064148,2,0.30012083053588867,0.3687007427215576,1761.97632,246.870016,
Bosphorus,73,mbt2018_mean,4,0.13098765432098766,37.71084406290261,0.9719173908233643,2,0.28890228271484375,0.3449065685272217,1749.364736,246.771712,
Bosphorus,74,bmshj2018_factorized,3,0.15770061728395063,36.139540546152375,0.9637426137924194,2,0.3634014129638672,0.33788013458251953,1755.906048,246.870016,
Bosphorus,74,bmshj2018_factorized,4,0.22459876543209878,37.839267312482825,0.9742002487182617,1,0.24344348907470703,0.28513264656066895,1755.68896,246.870016,
Bosphorus,74,bmshj2018_hyperprior,3,0.10984567901234568,36.19771600763735,0.960209310054779,2,0.2863459587097168,0.3305974006652832,1771.548672,246.771712,
Bosphorus,74,bmshj2018_hyperprior,4,0.15183641975308643,37.67330740499733,0.972122311592102,2,0.277022123336792,0.34032106399536133,1755.60704,246.771712,
Bosphorus,74,mbt2018_mean,3,0.09186728395061729,36.27266608997333,0.9604176878929138,2,0.2796177864074707,0.33481526374816895,1771.466752,246.870016,
Bosphorus,74,mbt2018_mean,4,0.13094135802469137,37.710305758056904,0.9719628095626831,2,0.2790215015411377,0.33104681968688965,1755.60704,246.771712,
Bosphorus,75,bmshj2018_factorized,3,0.15777777777777777,36.11459894257269,0.9636919498443604,1,0.4044070243835449,0.3882122039794922,1762.115584,246.870016,
Bosphorus,75,bmshj2018_factorized,4,0.22473765432098766,37.821171583827976,0.974230945110321,1,0.23224639892578125,0.2878880500793457,1749.397504,246.870016,
Bosphorus,75,bmshj2018_hyperprior,3,0.10990740740740741,36.197960107765404,0.9602832794189453,2,0.2977023124694824,0.3658478260040283,1762.009088,246.771712,
Bosphorus,75,bmshj2018_hyperprior,4,0.15231481481481482,37.645505579324386,0.9720494151115417,2,0.28655219078063965,0.3269944190979004,1749.397504,246.771712,
Bosphorus,75,mbt2018_mean,3,0.09192901234567902,36.25255840193367,0.9604994058609009,1,0.29791736602783203,0.3696911334991455,1762.009088,246.870016,
Bosphorus,75,mbt2018_mean,4,0.13131172839506172,37.68510710132441,0.9719058871269226,2,0.2954261302947998,0.33441829681396484,1749.323776,246.771712,
Bosphorus,76,bmshj2018_factorized,3,0.15811728395061728,36.118436228586205,0.9637660384178162,1,0.4082612991333008,0.31174397468566895,1755.72992,246.870016,
Bosphorus,76,bmshj2018_factorized,4,0.22487654320987654,37.802782831244244,0.9741867780685425,1,0.2667427062988281,0.30237460136413574,1755.512832,246.870016,
Bosphorus,76,bmshj2018_hyperprior,3,0.11001543209876544,36.16061163667163,0.9601116180419922,1,0.2775228023529053,0.33361005783081055,1771.372544,246.771712,
Bosphorus,76,bmshj2018_hyperprior,4,0.15265432098765433,37.64729860483865,0.9721622467041016,1,0.275144100189209,0.32693028450012207,1755.512832,246.771712,
Bosphorus,76,mbt2018_mean,3,0.0920679012345679,36.22956011784204,0.9604763984680176,1,0.27630090713500977,0.34446239471435547,1771.372544,246.870016,
Bosphorus,76,mbt2018_mean,4,0.1316820987654321,37.673172039019434,0.9718558192253113,1,0.2779984474182129,0.33135271072387695,1755.512832,246.771712,
Bosphorus,77,bmshj2018_factorized,3,0.15824074074074074,36.13440373254903,0.9639723300933838,2,0.4136922359466553,0.4083671569824219,1762.152448,246.870016,
Bosphorus,77,bmshj2018_factorized,4,0.22503086419753088,37.80654771925716,0.9742220640182495,1,0.234299898147583,0.29969334602355957,1749.434368,246.870016,
Bosphorus,77,bmshj2018_hyperprior,3,0.11010802469135803,36.17018484277359,0.9602572321891785,1,0.3099825382232666,0.382551908493042,1762.045952,246.771712,
Bosphorus,77,bmshj2018_hyperprior,4,0.1525,37.65910996011883,0.9723043441772461,1,0.2839343547821045,0.3398458957672119,1749.434368,246.771712,
Bosphorus,77,mbt2018_mean,3,0.0920216049382716,36.231451519043276,0.960439145565033,1,0.3055074214935303,0.37331533432006836,1762.045952,246.870016,
Bosphorus,77,mbt2018_mean,4,0.1316820987654321,37.68999450571438,0.9720384478569031,2,0.2894928455352783,0.34067606925964355,1749.434368,246.771712,
Bosphorus,78,bmshj2018_factorized,3,0.1579783950617284,36.115281487591815,0.9637190699577332,1,0.3891270160675049,0.4126431941986084,1755.869184,246.870016,
